id	en_name	ja_name	en_aliases	ja_aliases	img_urls	taxon_rank	taxon_name	parent_taxon	BirdJPBookDB__data_audio_id	BirdJPBookDB__data_birdname	BirdResearchDB_label01_32k_audio_id	BirdResearchDB_label01_32k_birdname	JP	Research
Q28106738	Spatula	ハシビロガモ属	{'0': 'Spatula (genus)'}	{}	{'0': 'https://www.wikidata.org/wiki/Q28106738#/media/File:Northern-Shoveler%20Anas-clypeata.jpg'}	Q34740	Spatula	Q7556					0	0
Q27075670	Siberian Blue Robin	コルリ	{'0': 'Siberian blue robin', '1': 'Siberian Blue Robin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075670#/media/File:Luscinia%20cyane%20-%20Khao%20Yai.jpg', '1': 'https://www.wikidata.org/wiki/Q27075670#/media/File:Siberian%20Blue%20Robin%20(Female,%20Juvenile).jpg'}	Q7432	Larvivora cyane	Q10784792	4_42	コルリ	data01/koruri_090620_osado_mju.0000.wav	コルリ	1	1
Q868144	Coccothraustes		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q868144#/media/File:Coccothraustes%20coccothraustes%201%20(Marek%20Szczepanek).jpg'}	Q34740	Coccothraustes	Q667490					0	0
Q25421	Little Grebe	カイツブリ	{'0': 'Tachybaptus ruficollis', '1': 'Little Grebe'}	{'0': '鳰鳥', '1': 'かいつぶり', '2': 'ダイトウカイツブリ', '3': '鳰'}	{'0': 'https://www.wikidata.org/wiki/Q25421#/media/File:Zwergtaucher%20060319%203.jpg', '1': 'https://www.wikidata.org/wiki/Q25421#/media/File:Little%20Grebe%20-%20Tachybaptus%20ruficollis%2015-1.jpg'}	Q7432	Tachybaptus ruficollis	Q1051101	1_02	カイツブリ	data01/kaitsuburi_140619_mihara_ito.0002.wav	カイツブリ	1	1
Q25370	Falconiformes	ハヤブサ下目	{'0': 'Birds of Prey'}	{}	{'0': 'https://www.wikidata.org/wiki/Q25370#/media/File:Brown-Falcon,-Vic,-3.1.2008.jpg', '1': 'https://www.wikidata.org/wiki/Q25370#/media/File:Faucon%20pelerin%207%20mai.jpg'}	Q36602	Falconiformes	Q326483					0	0
Q903229	Rhinoceros Auklet	ウトウ	{'0': 'Cerorhinca monocerata', '1': 'Rhinoceros Auklet'}	{}	{'0': 'https://www.wikidata.org/wiki/Q903229#/media/File:Wiki-utou2.jpg'}	Q7432	Cerorhinca monocerata	Q10745190	3_24	ウトウ			1	0
Q790623	Muscicapa latirostris	コサメビタキ	{'0': 'Brown flycatcher', '1': 'Asian Brown Flycatcher'}	{}	{}	Q7432	Muscicapa latirostris	Q1088541	5_22	コサメビタキ	data01/kosamebitaki_100529_nasushiobara.0017.wav	コサメビタキ	1	1
Q25383	Common Chaffinch	ズアオアトリ	{'0': 'Fringilla coelebs', '1': 'chaffinch', '2': 'common chaffinch'}	{}	{'0': 'https://www.wikidata.org/wiki/Q25383#/media/File:Fringilla%20coelebs%20(5577610542).jpg', '1': 'https://www.wikidata.org/wiki/Q25383#/media/File:Fulda%20Buchfinkweibchen%20Juni%202012.JPG', '2': 'https://www.wikidata.org/wiki/Q25383#/media/File:Fringilla%20coelebs%20chaffinch%20male%20edit2.jpg', '3': 'https://www.wikidata.org/wiki/Q25383#/media/File:Fringilla%20coelebs%20(Chaffinch-Buchfink).jpg', '4': 'https://www.wikidata.org/wiki/Q25383#/media/File:Fringilla%20coelebs%20-%20Common%20Chaffinch%202020-02-16%2007.jpg'}	Q7432	Fringilla coelebs	Q581391	6_01	ズアオアトリ			1	0
Q152144	Blue Rock Thrush	イソヒヨドリ	{'0': 'Monticola solitarius', '1': 'Blue rock-thrush'}	{'0': 'アオハライソヒヨドリ', '1': '幸せの青い鳥'}	{'0': 'https://www.wikidata.org/wiki/Q152144#/media/File:Monticola%20solitarius,%20Spain%201.jpg', '1': 'https://www.wikidata.org/wiki/Q152144#/media/File:Monticola%20solitarius%2029-August-2015.jpg'}	Q7432	Monticola solitarius	Q1050525	4_48	イソヒヨドリ	data01/isohiyo_140602_nara_mju.0010.wav	イソヒヨドリ	1	1
Q31713	House Swift	ヒメアマツバメ	{'0': 'Apus nipalensis', '1': 'House Swift'}	{}	{'0': 'https://www.wikidata.org/wiki/Q31713#/media/File:House%20Swift.jpg'}	Q7432	Apus nipalensis	Q310465	3_50	ヒメアマツバメ			1	0
Q790616	Brown Shrike	アカモズ	{'0': 'Lanius cristatus', '1': 'Brown Shrike'}	{'0': 'シマアカモズ'}	{'0': 'https://www.wikidata.org/wiki/Q790616#/media/File:Lanius%20cristatus%20-%20Surin.jpg', '1': 'https://www.wikidata.org/wiki/Q790616#/media/File:Brown%20Shrike%20I%20IMG%207367.jpg'}	Q7432	Lanius cristatus	Q754657	4_26	シマアカモズ	data01/akamozu_160522_nagano_hara.0011.wav	アカモズ	1	1
Q4865776	Arenaria		{'0': 'Turnstone'}	{}	{'0': 'https://www.wikidata.org/wiki/Q4865776#/media/File:Arenaria%20interpres.jpg', '1': 'https://www.wikidata.org/wiki/Q4865776#/media/File:Tournepierre042006.jpg'}	Q34740	Arenaria	Q26626					0	0
Q208488	Platalea	ヘラサギ属	{'0': 'Spoonbill'}	{}	{'0': 'https://www.wikidata.org/wiki/Q208488#/media/File:Royal%20Spoonbill%20mouth%20open.jpg'}	Q34740	Platalea	Q17189403					0	0
Q992943	Eurystomus		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q992943#/media/File:Dollarbird%20by%20N.A.%20Nazeer.jpg', '1': 'https://www.wikidata.org/wiki/Q992943#/media/File:Zimtroller.jpg'}	Q34740	Eurystomus	Q44245					0	0
Q190083	Ural Owl	フクロウ	{'0': 'Strix uralensis', '1': 'Ural Owl'}	{'0': 'モミヤマフクロウ', '1': 'ふくろう', '2': '梟', '3': 'キュシュウフクロウ', '4': 'エゾフクロウ'}	{'0': 'https://www.wikidata.org/wiki/Q190083#/media/File:2012-11-01%20Ural%20Owl,%20Novosibirsk%20Oblast,%20Russia.jpg', '1': 'https://www.wikidata.org/wiki/Q190083#/media/File:Dugorepa%20sova%20(Strix%20uralensis),%20odrasla%20jedinka;%20Ural%20owl%20adult.jpg'}	Q7432	Strix uralensis	Q241515	3_46	フクロウ	data01/hukurou_100420_watarase.0001.wav	フクロウ	1	1
Q997448	White-bellied Green Pigeon	アオバト	{'0': 'Treron sieboldii', '1': 'White-bellied Green Pigeon'}	{'0': '緑鳩'}	{'0': 'https://www.wikidata.org/wiki/Q997448#/media/File:2018-01-22%20Treron%20sieboldii,%20Osaka,%20Japan%201.jpg'}	Q7432	Treron sieboldii	Q431179	3_29	アオバト	data01/aobato_140606_shiiba_mju.0000.wav	アオバト	1	1
Q27075446	Red-rumped Swallow	コシアカツバメ	{'0': 'Cecropis daurica', '1': 'Red-rumped Swallow'}	{'0': 'Cecropis daurica'}	{'0': 'https://www.wikidata.org/wiki/Q27075446#/media/File:Golondrina%20dáurica%20Cecropis%20daurica%201.jpg', '1': 'https://www.wikidata.org/wiki/Q27075446#/media/File:Hirundo%20daurica.jpg', '2': 'https://www.wikidata.org/wiki/Q27075446#/media/File:Cecropis%20daurica%20-%20Red-rumped%20Swallow%2001.jpg'}	Q7432	Cecropis daurica	Q248398	4_06	コシアカツバメ	data01/koshiakastubame_0809_hyogo_kaji.0004.wav	コシアカツバメ	1	1
Q192575	dipper	カワガラス科	{'0': 'Cinclus'}	{'0': 'カワガラス属'}	{'0': 'https://www.wikidata.org/wiki/Q192575#/media/File:Cinclus%20mexicanus%20FWS.jpg'}	Q34740	Cinclus	Q15631675					0	0
Q273067	Eurasian Penduline Tit	ツリスガラ	{'0': 'Remiz pendulinus', '1': 'Motacilla pendulinus'}	{'0': 'Remiz pendulinus'}	{'0': 'https://www.wikidata.org/wiki/Q273067#/media/File:Teixidor%20-%20Pájaro%20moscón%20adulto%20-%20Penduline%20Tit%20-%20Remiz%20pendulinus.jpg', '1': 'https://www.wikidata.org/wiki/Q273067#/media/File:Remiz%20pendulinus%203%20(Martin%20Mecnarowski).jpg', '2': 'https://www.wikidata.org/wiki/Q273067#/media/File:Remiz%20pendulinus%20(Marek%20Szczepanek).jpg'}	Q7432	Remiz pendulinus	Q2727124	5_27	ツリスガラ			1	0
Q10754417	Dendronanthus		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q10754417#/media/File:Forest%20wagtail.jpg'}	Q34740	Dendronanthus	Q205943					0	0
Q215211	Willow Tit	コガラ	{'0': 'Poecile montanus', '1': 'Parus montanus', '2': 'Willow Tit'}	{'0': 'カラフトコガラ'}	{'0': 'https://www.wikidata.org/wiki/Q215211#/media/File:Parus%20atricapillus%202%20(Marek%20Szczepanek).jpg'}	Q7432	Poecile montanus	Q1075355	5_29	コガラ	data01/kogara_060605_yaita_hirano.0004.wav	コガラ	1	1
Q21949237	Leucogeranus		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q21949237#/media/File:Schneekranich%20Grus%20leucogeranus%20090501%20We%20147.JPG'}	Q34740	Leucogeranus	Q25365					0	0
Q11897625	Bombycillidae	レンジャク科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q11897625#/media/File:Bombycilla%20japonica.jpg'}	Q35409	Bombycillidae	Q25341					0	0
Q331179	Harlequin Duck	シノリガモ	{'0': 'Histrionicus histrionicus', '1': 'Harlequin Duck'}	{}	{'0': 'https://www.wikidata.org/wiki/Q331179#/media/File:Histrionicus%20histrionicus%20drake%20Barnegat.jpg'}	Q7432	Histrionicus histrionicus	Q631677	1_59	シノリガモ	data01/shinorigamo_tomamae_130201_mju.0005.wav	シノリガモ	1	1
Q914721	Zonotrichia		{'0': 'crowned sparrow'}	{}	{'0': 'https://www.wikidata.org/wiki/Q914721#/media/File:Zonotrichia%20leucophrys1.jpg'}	Q34740	Zonotrichia	Q28486					0	0
Q5856078	Psittacopasserae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q5856078#/media/File:House%20Sparrow%20mar08.jpg', '1': 'https://www.wikidata.org/wiki/Q5856078#/media/File:Kea%20by%20Mueller%20Hut,%20Aoraki%20-%20Mount%20Cook%20National%20Park,%20New%20Zealand%2022.jpg'}		Psittacopasserae	Q326483					0	0
Q26635	Greater Scaup	スズガモ	{'0': 'Aythya marila', '1': 'Scaup', '2': 'Greater Scaup'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26635#/media/File:2017-03-24%20Aythya%20marila,%20male,%20Killingworth%20Lake,%20Northumberland%2020.jpg', '1': 'https://www.wikidata.org/wiki/Q26635#/media/File:2014-04-14%20Aythya%20marila,%20female,%20Killingworth%20Lake,%20Northumberland%2004.jpg'}	Q7432	Aythya marila	Q214300	1_57	スズガモ			1	0
Q27042	Recurvirostridae	セイタカシギ科	{}	{'0': 'セイタカシギ族'}	{'0': 'https://www.wikidata.org/wiki/Q27042#/media/File:Black-necked%20Stilt.jpg'}	Q35409	Recurvirostridae	Q25978					0	0
Q193833	ibis	トキ亜科	{'0': 'Threskiornithinae'}	{}	{'0': 'https://www.wikidata.org/wiki/Q193833#/media/File:Threskiornis%20spinicollis-fragment.jpg', '1': 'https://www.wikidata.org/wiki/Q193833#/media/File:Australian%20white%20ibis%20in%20tree.jpg'}	Q164280	Threskiornithinae	Q162085					0	0
Q235152	Buteo	ノスリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q235152#/media/File:Buteo%20buteo%20-Netherlands-8.jpg', '1': 'https://www.wikidata.org/wiki/Q235152#/media/File:RedTailedHawkSoaring.jpg'}	Q34740	Buteo	Q25510					0	0
Q162085	Ibises and Spoonbills	トキ科	{'0': 'Luke Giblin', '1': 'Threskiornithidae'}	{'0': 'トキ科 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q162085#/media/File:African%20Sacred%20Ibis%20in%20Lake%20Ziway.jpg'}	Q35409	Threskiornithidae	Q19338					0	0
Q27452479	Antigone vipio	マナヅル	{'0': 'White-naped crane'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27452479#/media/File:Grus%20Vipio%20(Aqua%20Zoo).jpg', '1': 'https://www.wikidata.org/wiki/Q27452479#/media/File:White-naped%20crane%20arp.jpg'}	Q7432	Antigone vipio	Q16529427	2_29	マナヅル	data01/manazuru1_071129_izumi_kaji.0007.wav	マナズル	1	1
Q5198624	Cypselomorphae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q5198624#/media/File:Common%20Nighthawk.jpg'}		Cypselomorphae	Q2330918					0	0
Q27074540	Anser caerulescens	ハクガン	{'0': 'Snow Goose'}	{'0': '白雁'}	{'0': 'https://www.wikidata.org/wiki/Q27074540#/media/File:Snow%20goose%20in%20Central%20Park%20(33138).jpg', '1': 'https://www.wikidata.org/wiki/Q27074540#/media/File:Lesser.snow.goose.blue.arp.600pix.jpg', '2': 'https://www.wikidata.org/wiki/Q27074540#/media/File:Snow%20goose%20in%20Central%20Park%20(32949).jpg'}	Q7432	Anser caerulescens	Q183361	1_43	ハクガン			1	0
Q731600	Copper Pheasant	ヤマドリ	{'0': 'Syrmaticus soemmerringii', '1': 'Syrmaticus soemmerringi', '2': 'Copper pheasant'}	{}	{'0': 'https://www.wikidata.org/wiki/Q731600#/media/File:Stavenn%20Syrmaticus%20soemmerringii%20ijimae.jpg', '1': 'https://www.wikidata.org/wiki/Q731600#/media/File:Stavenn%20Syrmaticus%20soemmerringii%2000.jpg'}	Q7432	Syrmaticus soemmerringii	Q863604	2_22	ヤマドリ	data01/yamadori_kosado_140529_mju.0004.wav	ヤマドリ	1	1
Q754657	Lanius	モズ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q754657#/media/File:Lanius%20excubitor%201%20(Marek%20Szczepanek).jpg'}	Q34740	Lanius	Q171052					0	0
Q28505	Black-naped Tern	エリグロアジサシ	{'0': 'Sterna sumatrana', '1': 'Black-naped Tern'}	{}	{'0': 'https://www.wikidata.org/wiki/Q28505#/media/File:Black-naped%20Tern%20LEI.JPG'}	Q7432	Sterna sumatrana	Q76366	3_13	エリグロアジサシ			1	0
Q20604429	Podicipediformes		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q20604429#/media/File:Podiceps%20griseigena%201%20(Marek%20Szczepanek).jpg'}	Q36602	Podicipediformes	Q5891686					0	0
Q1991437	Certhia	キバシリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1991437#/media/File:Certhia-americana-001.jpg'}	Q34740	Certhia	Q205938					0	0
Q26375	Phasianidae	キジ科	{}	{'0': 'キジ上科', '1': 'キジ科 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q26375#/media/File:Green%20Pheasant.jpg', '1': 'https://www.wikidata.org/wiki/Q26375#/media/File:Nurmkana.jpg', '2': 'https://www.wikidata.org/wiki/Q26375#/media/File:Shake%20A%20Tail%20Feather%20(16797089138).jpg', '3': 'https://www.wikidata.org/wiki/Q26375#/media/File:Metsis%20ehk%20mõtus%20(Tetrao%20urogallus),%20Euroopa%20suurim%20kanaline%202012.jpg', '4': 'https://www.wikidata.org/wiki/Q26375#/media/File:Grey%20Francolin%20Tal%20Chappar%20Churu%20Rajasthan%20India%2014.02.2013.jpg'}	Q35409	Phasianidae	Q21659					0	0
Q26205	Yellowhammer	キアオジ	{'0': 'Emberiza citrinella'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26205#/media/File:Emberiza%20citrinella%20-Midtjylland,%20Denmark%20-male-8.jpg', '1': 'https://www.wikidata.org/wiki/Q26205#/media/File:Emberiza%20citrinella%20LC229.jpg'}	Q7432	Emberiza citrinella	Q614481	5_43	キアオジ			1	0
Q966356	Eastern Cattle Egret	アマサギ	{'0': 'Bubulcus coromandus'}	{}	{'0': 'https://www.wikidata.org/wiki/Q966356#/media/File:Bubulcus%20ibis%20coromandus%20eating.JPG', '1': 'https://www.wikidata.org/wiki/Q966356#/media/File:Red-flush%20Cattle%20Egret.jpg'}	Q7432	Bubulcus coromandus	Q947895	1_25	アマサギ			1	0
