id,Label 
Q40979069,Q40979069_Alauda wattersi
Q40979211,Q40979211_Aethopyga seheriae viridicauda
Q40979910,Q40979910_Ammomanes algeriensis
Q40979916,Q40979916_Ammomanes fraterculus
Q40979924,Q40979924_Ammomanes samharensis
Q40979929,Q40979929_Ammomanes saturatus
Q40980165,Q40980165_Anabates cervinigularis
Q40980170,Q40980170_Anabates cerviniventris
Q40980177,Q40980177_Anabates erythropterus
Q40980187,Q40980187_Anabates flammulatus
Q40980192,Q40980192_Anabates infuscatus
Q40980198,Q40980198_Anabates leucophrys
Q40980203,Q40980203_Anabates lineaticeps
Q40980208,Q40980208_Anabates melanopezus
Q40980213,Q40980213_Anabates striaticollis
Q40980221,Q40980221_Anabates subalaris
Q40980228,Q40980228_Anabates temporalis
Q40980373,Q40980373_Andropadus concolor
Q40980379,Q40980379_Andropadus erythropterus
Q40980385,Q40980385_Andropadus flavostriatus
Q40980392,Q40980392_Andropadus hypoxanthus
Q40980399,Q40980399_Andropadus laetissimus
Q40980408,Q40980408_Andropadus zombensis
Q40980883,Q40980883_Apalis affinis
Q40980891,Q40980891_Apalis ansorgei
Q40980898,Q40980898_Apalis cerviniventris
Q40980906,Q40980906_Apalis claudei
Q40980912,Q40980912_Apalis denti
Q40980918,Q40980918_Apalis hardyi
Q40980927,Q40980927_Apalis lopezi
Q40980934,Q40980934_Apalis macphersoni
Q40981124,Q40981124_Aquila albipes
Q40981135,Q40981135_Aquila amurensis
Q40981143,Q40981143_Aquila murina
Q40981448,Q40981448_Argya heuglini
Q40981457,Q40981457_Argya hyperythra
Q40981466,Q40981466_Argya keniana
Q40981475,Q40981475_Argya saturata
Q40981540,Q40981540_Artamus melanops
Q40981547,Q40981547_Artamus venustus
Q40982814,Q40982814_Bias feminina
Q40982859,Q40982859_Bleda alfredi
Q40982870,Q40982870_Bleda woosnami
Q40982998,Q40982998_Brachypodius fuscoflavescens
Q40983002,Q40983002_Brachypodius immaculatus
Q40983011,Q40983011_Brachypodius tristis
Q40984047,Q40984047_Calamonastes katangae
Q40984057,Q40984057_Calandrella buckleyi
Q40984065,Q40984065_Calandrella fringillaris
Q40984075,Q40984075_Calandrella hermonensis
Q40984083,Q40984083_Calandrella tibetana
Q40984404,Q40984404_Calyptomena rafflesia
Q40984462,Q40984462_Camaroptera granti
Q40984470,Q40984470_Camaroptera griseigula
Q40984478,Q40984478_Camaroptera natalensis
Q40984601,Q40984601_Campylorhynchus couesi
Q40984609,Q40984609_Campylorhynchus hypostictus
Q40984617,Q40984617_Campylorhynchus nigricaudatus
Q40984626,Q40984626_Campylorhynchus nigriceps
Q40984633,Q40984633_Campylorhynchus pardus
Q40984640,Q40984640_Campylorhynchus striaticollis
Q40986061,Q40986061_Certhilauda garrula
Q40986070,Q40986070_Certhilauda kalahariae
Q40986077,Q40986077_Certhilauda somalica
Q40986353,Q40986353_Chamaeza fulvescens
Q40986658,Q40986658_Chlorocichla mombasae
Q40986668,Q40986668_Chlorocichla occidentalis
Q40986675,Q40986675_Chlorocichla zambesiae
Q40986757,Q40986757_Chloropsis chrysogaster
Q40986765,Q40986765_Chloropsis cyanopogan
Q40986773,Q40986773_Chloropsis cyanopterus
Q40986780,Q40986780_Chloropsis zosterops
Q40987126,Q40987126_Cicinnurus goodfellowi
Q40987620,Q40987620_Cisticola alticola
Q40987630,Q40987630_Cisticola ambigua
Q40987637,Q40987637_Cisticola belli
Q40987644,Q40987644_Cisticola butleri
Q40987652,Q40987652_Cisticola dodsoni
Q40987663,Q40987663_Cisticola fuscicapilla
Q40987672,Q40987672_Cisticola grayi
Q40987680,Q40987680_Cisticola hindii
Q40987687,Q40987687_Cisticola kalahari
Q40987693,Q40987693_Cisticola lavendulae
Q40987700,Q40987700_Cisticola lovati
Q40987707,Q40987707_Cisticola melanocephala
Q40987715,Q40987715_Cisticola muelleri
Q40987721,Q40987721_Cisticola munipurensis
Q40987730,Q40987730_Cisticola petrophila
Q40987737,Q40987737_Cisticola restricta
Q40987745,Q40987745_Cisticola rhodoptera
Q40987753,Q40987753_Cisticola ruficollis
Q40987760,Q40987760_Cisticola rustica
Q40987767,Q40987767_Cisticola somalica
Q40987775,Q40987775_Cisticola stoehri
Q40987782,Q40987782_Cisticola wellsi
Q40987788,Q40987788_Cistothorus alticola
Q40987796,Q40987796_Cistothorus brunneiceps
Q40987801,Q40987801_Cistothorus elegans
Q40988667,Q40988667_Conopophaga gutturalis
Q40988675,Q40988675_Conopophaga torrida
Q40988697,Q40988697_Conurus astec
Q40988703,Q40988703_Conurus brunniceps
Q40988713,Q40988713_Conurus callogenys
Q40988723,Q40988723_Conurus cassini
Q40988735,Q40988735_Conurus cyanops
Q40988743,Q40988743_Conurus devillei
Q40988752,Q40988752_Conurus egregius
Q40988761,Q40988761_Conurus holochlorus
Q40988770,Q40988770_Conurus icterotis
Q40988777,Q40988777_Conurus molinae
Q40988785,Q40988785_Conurus ocularis
Q40988794,Q40988794_Conurus propinquus
Q40988806,Q40988806_Conurus rhodocephalus
Q40988811,Q40988811_Conurus rhodogaster
Q40988819,Q40988819_Conurus roseifrons
Q40988827,Q40988827_Conurus rubrolarvatus
Q40988834,Q40988834_Conurus rupicola
Q40988844,Q40988844_Conurus wagleri
Q40988852,Q40988852_Conurus xantholaemus
Q40989196,Q40989196_Corythocichla annamensis
Q40989204,Q40989204_Corythocichla griseigularis
Q40989212,Q40989212_Corythocichla leucosticta
Q40989340,Q40989340_Crateropus bicolor
Q40989347,Q40989347_Crateropus bohndorffi
Q40989354,Q40989354_Crateropus buxtoni
Q40989362,Q40989362_Crateropus carruthersi
Q40989372,Q40989372_Crateropus cordofanicus
Q40989379,Q40989379_Crateropus gymnogenys
Q40989388,Q40989388_Crateropus haynesi
Q40989396,Q40989396_Crateropus hindei
Q40989407,Q40989407_Crateropus jardineii
Q40989416,Q40989416_Crateropus kirkii
Q40989423,Q40989423_Crateropus limbatus
Q40989432,Q40989432_Crateropus smithii
Q40989443,Q40989443_Crateropus squamulatus
Q40989449,Q40989449_Crateropus stictilaema
Q40989661,Q40989661_Criniger burmanicus
Q40989667,Q40989667_Criniger cantori
Q40989675,Q40989675_Criniger everetti
Q40989681,Q40989681_Criniger griseiceps
Q40989688,Q40989688_Criniger indicator
Q40989697,Q40989697_Criniger longirostris
Q40989702,Q40989702_Criniger mysticalis
Q40989709,Q40989709_Criniger palawanensis
Q40989718,Q40989718_Criniger serinus
Q40989726,Q40989726_Criniger simplex
Q40989731,Q40989731_Criniger sumatranus
Q40989739,Q40989739_Criniger swainsoni
Q40989746,Q40989746_Criniger sylvicultor
Q40989756,Q40989756_Criniger theiodes
Q40989762,Q40989762_Criniger verreauxi
Q40989790,Q40989790_Cryptolopha alpina
Q40989801,Q40989801_Cryptolopha bicolor
Q40989813,Q40989813_Cryptolopha camerunensis
Q40989822,Q40989822_Cryptolopha ceramensis
Q40989831,Q40989831_Cryptolopha davisoni
Q40989837,Q40989837_Cryptolopha herberti
Q40989848,Q40989848_Cryptolopha intermedia
Q40989855,Q40989855_Cryptolopha kinabaluensis
Q40989867,Q40989867_Cryptolopha laeta
Q40989873,Q40989873_Cryptolopha mackenziana
Q40989880,Q40989880_Cryptolopha malcolmsmithi
Q40989890,Q40989890_Cryptolopha muelleri
Q40989899,Q40989899_Cryptolopha nigrorum
Q40989905,Q40989905_Cryptolopha ricketti
Q40989912,Q40989912_Cryptolopha sinensis
Q40989922,Q40989922_Cryptolopha sumatrensis
Q40989928,Q40989928_Cryptolopha youngi
Q40990984,Q40990984_Cyphorhinus brunnescens
Q40990993,Q40990993_Cyphorhinus philomela
Q40991003,Q40991003_Cyphorhinus pusillus
Q40991014,Q40991014_Cyphorhinus richardsoni
Q40991022,Q40991022_Cyphorhinus salvini
Q40991696,Q40991696_Dasyornis australis
Q40991704,Q40991704_Dasyornis brunneus
Q40991927,Q40991927_Dendrophila mesoleuca
Q40992251,Q40992251_Dicrurus aenues
Q40992261,Q40992261_Dicrurus amboinensis
Q40992270,Q40992270_Dicrurus assimilis
Q40992280,Q40992280_Dicrurus atrocaeruleus
Q40992300,Q40992300_Dicrurus hottentotus
Q40992348,Q40992348_Dicrurus nigrescens
Q40992355,Q40992355_Dicrurus palawanensis
Q40992365,Q40992365_Dicrurus pardiseus
Q40992520,Q40992520_Diphyllodes rothschildi
Q40992778,Q40992778_Drepanis byronensis
Q40992998,Q40992998_Drymocataphus assamensis
Q40993008,Q40993008_Drymocataphus cinnamomeus
Q40993015,Q40993015_Drymocataphus cleaveri
Q40993026,Q40993026_Drymocataphus fulvus
Q40993036,Q40993036_Drymocataphus pusillus
Q40993643,Q40993643_Edolisoma erythropygium
Q40993652,Q40993652_Edolisoma everetti
Q40994327,Q40994327_Epimachus ellioti
Q40994377,Q40994377_Eremalauda kinneari
Q40994384,Q40994384_Eremomela crawfurdi
Q40994391,Q40994391_Eremomela damarensis
Q40994397,Q40994397_Eremomela helenorea
Q40994408,Q40994408_Eremomela polioxantha
Q40995080,Q40995080_Eurillas efulenensis
Q40995127,Q40995127_Eurylaimus horsfieldii
Q40995334,Q40995334_Falco caligatus
Q40995339,Q40995339_Falco cassini
Q40995351,Q40995351_Falco cineraceus
Q40995359,Q40995359_Falco connivens
Q40995370,Q40995370_Falco dimidiatus
Q40995383,Q40995383_Falco gurneyi
Q40995390,Q40995390_Falco guttatus
Q40995397,Q40995397_Falco harlani
Q40995403,Q40995403_Falco hendersoni
Q40995412,Q40995412_Falco holboelli
Q40995419,Q40995419_Falco interstinctus
Q40995428,Q40995428_Falco isabellinus
Q40995435,Q40995435_Falco limnaeetus
Q40995441,Q40995441_Falco lunulatus
Q40995456,Q40995456_Falco novaehollandiae
Q40995464,Q40995464_Falco novaezelandiae
Q40995476,Q40995476_Falco radiatus
Q40995480,Q40995480_Falco soloensis
Q40995641,Q40995641_Formicarius nigrifrons
Q40995649,Q40995649_Formicarius trivittatus
Q40996226,Q40996226_Galerida magna
Q40997024,Q40997024_Grallaria albiloris
Q40997039,Q40997039_Grallaria loricata
Q40997051,Q40997051_Grallaria nigrolineata
Q40997073,Q40997073_Grallaria ruficeps
Q40997095,Q40997095_Grammatoptila austeni
Q40997156,Q40997156_Graucalus angustifrons
Q40997162,Q40997162_Graucalus cornix
Q40997169,Q40997169_Graucalus holopolius
Q40997176,Q40997176_Graucalus lifuensis
Q40997184,Q40997184_Graucalus maculosus
Q40997194,Q40997194_Graucalus mentalis
Q40997202,Q40997202_Graucalus monotonus
Q40997208,Q40997208_Graucalus nipalensis
Q40997216,Q40997216_Graucalus purus
Q40997224,Q40997224_Graucalus rexpineti
Q40997232,Q40997232_Graucalus sublineatus
Q40997383,Q40997383_Gymnopithys ruficeps
Q40997760,Q40997760_Harpactes hainanus
Q40997766,Q40997766_Harpactes kusumba
Q40997775,Q40997775_Harpactes vidua
Q40997781,Q40997781_Harpactes yamakanensis
Q40997865,Q40997865_Heliolais castanopsis
Q41000155,Q41000155_Hemignathus lanaiensis
Q41000165,Q41000165_Hemignathus procerus
Q41000174,Q41000174_Hemignathus stejnegeri
Q41000210,Q41000210_Hemipus picaecolor
Q41000611,Q41000611_Hippolais swainsoni
Q41000905,Q41000905_Horeites brunnescens
Q41000911,Q41000911_Horeites major
Q41000919,Q41000919_Horeites pallidus
Q41000928,Q41000928_Horeites sericea
Q41000941,Q41000941_Horornis assimilis
Q41000950,Q41000950_Horornis erythrogenys
Q41000960,Q41000960_Horornis flaviventris
Q41000968,Q41000968_Horornis fuligiventer
Q41000977,Q41000977_Horornis fulviventris
Q41001164,Q41001164_Hypocnemis elegans
Q41001171,Q41001171_Hypocnemis hemileuca
Q41001180,Q41001180_Hypocnemis lepidonota
Q41001186,Q41001186_Hypocnemis melanolaema
Q41001195,Q41001195_Hypocnemis melanosticta
Q41001201,Q41001201_Hypocnemis melanura
Q41001208,Q41001208_Hypocnemis stellata
Q41001240,Q41001240_Hypothymis ceylonensis
Q41001248,Q41001248_Hypothymis samarensis
Q41001265,Q41001265_Hypsipetes fugensis
Q41001273,Q41001273_Hypsipetes gracilis
Q41001283,Q41001283_Hypsipetes holtii
Q41001291,Q41001291_Hypsipetes neilgherriensis
Q41001300,Q41001300_Hypsipetes nigerrima
Q41001308,Q41001308_Hypsipetes niveiceps
Q41001317,Q41001317_Hypsipetes olivacea
Q41001324,Q41001324_Hypsipetes perniger
Q41001334,Q41001334_Hypsipetes subniger
Q41001353,Q41001353_Ianthocincla forresti
Q41001365,Q41001365_Ianthocincla gularis
Q41001376,Q41001376_Ianthocincla lunaris
Q41001384,Q41001384_Ianthocincla ruficollis
Q41001393,Q41001393_Rufous-chinned Laughingthrush
Q41001403,Q41001403_Ianthocincla victoriae
Q41001640,Q41001640_Iole guimarasensis
Q41001646,Q41001646_Iole mindorensis
Q41001655,Q41001655_Iole siquijorensis
Q41001661,Q41001661_Iole terricolor
Q41001766,Q41001766_Ixos erythropthalmos
Q41001774,Q41001774_Ixos inornatus
Q41001782,Q41001782_Ixos metallicus
Q41001790,Q41001790_Ixos monticola
Q41001798,Q41001798_Ixos pygaeus
Q41001808,Q41001808_Ixos susanii
Q41001814,Q41001814_Ixos tricolor
Q41002188,Q41002188_Lalage flavotincta
Q41002195,Q41002195_Lalage melanothorax
Q41002205,Q41002205_Lalage nigrogularis
Q41002211,Q41002211_Lalage sykesi
Q41002218,Q41002218_Lalage whitmeei
Q41002363,Q41002363_Aimophila acuminata acuminata
Q41002623,Q41002623_Leioptila davisoni
Q41002631,Q41002631_Leioptila saturata
Q41003252,Q41003252_Lochmias sororia
Q41003257,Q41003257_Aimophila acuminata guerrerensis
Q41003620,Q41003620_Loxops flammea
Q41003629,Q41003629_Loxops ochracea
Q41004098,Q41004098_Aimophila acuminata nayaritensis
Q41004521,Q41004521_Malurus bernieri
Q41004527,Q41004527_Malurus brownii
Q41004537,Q41004537_Malurus callainus
Q41004548,Q41004548_Malurus cyanochlamys
Q41004556,Q41004556_Malurus exilis
Q41004565,Q41004565_Malurus hypoleucus
Q41004571,Q41004571_Malurus leuconotus
Q41004580,Q41004580_Manucodia gouldii
Q41004590,Q41004590_Manucodia thomsoni
Q41004745,Q41004745_Megabyas bicolor
Q41004754,Q41004754_Megabyas flammulata
Q41005092,Q41005092_Melanocorypha cinctura
Q41005390,Q41005390_Menura victoriae
Q41005586,Q41005586_Micrastur amaurus
Q41005593,Q41005593_Micrastur dynastes
Q41005601,Q41005601_Micrastur pelzelni
Q41005623,Q41005623_Microcerculus luscinia
Q41005630,Q41005630_Microcerculus squamulatus
Q41005637,Q41005637_Microcerculus taeniatus
Q41005735,Q41005735_Microtarsus cantori
Q41005742,Q41005742_Microtarsus olivaceus
Q41006011,Q41006011_Mirafra batesi
Q41006021,Q41006021_Mirafra borneensis
Q41006030,Q41006030_Mirafra chadensis
Q41006038,Q41006038_Mirafra cranbrooki
Q41006046,Q41006046_Mirafra damarensis
Q41006052,Q41006052_Mirafra degeni
Q41006061,Q41006061_Mirafra flavicollis
Q41006069,Q41006069_Mirafra grisescens
Q41006076,Q41006076_Mirafra hayii
Q41006081,Q41006081_Mirafra immaculata
Q41006090,Q41006090_Mirafra marginata
Q41006097,Q41006097_Mirafra nigricans
Q41006105,Q41006105_Mirafra pallida
Q41006113,Q41006113_Mirafra parva
Q41006120,Q41006120_Mirafra philippinensis
Q41006130,Q41006130_Mirafra secunda
Q41006138,Q41006138_Mirafra sobatensis
Q41006147,Q41006147_Mirafra stresemanni
Q41006156,Q41006156_Mirafra torrida
Q41006164,Q41006164_Mirafra zombae
Q41007628,Q41007628_Myiothera affinis
Q41007729,Q41007729_Myrmeciza leucaspis
Q41007742,Q41007742_Myrmeciza margaritata
Q41007783,Q41007783_Myrmelastes nigerrimus
Q41007794,Q41007794_Myrmelastes plumbeus
Q41007802,Q41007802_Myrmotherula cinereiventris
Q41007812,Q41007812_Myrmotherula guayabambae
Q41007820,Q41007820_Myrmotherula inornata
Q41007828,Q41007828_Myrmotherula pyrrhonota
Q41008034,Q41008034_Nasica bridgesii
Q41011076,Q41011076_Paradigalla intermedia
Q41011800,Q41011800_Pellorneum ignotum
Q41011808,Q41011808_Pellorneum intermedium
Q41011816,Q41011816_Pellorneum minor
Q41011825,Q41011825_Pellorneum pectoralis
Q41011834,Q41011834_Pellorneum subochraceum
Q41012043,Q41012043_Pericrocotus croceus
Q41012051,Q41012051_Pericrocotus exul
Q41012063,Q41012063_Pericrocotus flammifer
Q41012069,Q41012069_Pericrocotus fraterculus
Q41012079,Q41012079_Pericrocotus griseogularis
Q41012087,Q41012087_Pericrocotus immodestus
Q41012092,Q41012092_Pericrocotus johnstoniae
Q41012100,Q41012100_Pericrocotus leytensis
Q41012110,Q41012110_Pericrocotus montpellieri
Q41012117,Q41012117_Pericrocotus motacilloides
Q41012126,Q41012126_Pericrocotus neglectus
Q41012135,Q41012135_Pericrocotus sp.
Q41012143,Q41012143_Pericrocotus stanfordi
Q41012150,Q41012150_Pericrocotus wrayi
Q41012811,Q41012811_Pholidornis bedfordi
Q41012819,Q41012819_Pholidornis denti
Q41012828,Q41012828_Pholidornis jamesoni
Q41012836,Q41012836_Pholidornis rubrifrons
Q41013056,Q41013056_Phyllastrephus eburneus
Q41013066,Q41013066_Phyllergates cinereicollis
Q41013949,Q41013949_Pionopsitta pyrrhops
Q41014131,Q41014131_Pitta concinna
Q41014140,Q41014140_Pitta crassirostris
Q41014149,Q41014149_Pitta cyanonota
Q41014157,Q41014157_Pitta inornata
Q41014164,Q41014164_Pitta oreas
Q41014173,Q41014173_Pitta rubrinucha
Q41014180,Q41014180_Pitta simillima
Q41014187,Q41014187_Pitta vigorsii
Q41014522,Q41014522_Platysteira leucopygialis
Q41015013,Q41015013_Poliolais alexanderi
Q41015018,Q41015018_Poliolais helenorae
Q41015025,Q41015025_Poliolophus basilanicus
Q41015031,Q41015031_Poliolophus philippinensis
Q41015224,Q41015224_Pomatorhinus assamensis
Q41015228,Q41015228_Pomatorhinus austeni
Q41015237,Q41015237_Pomatorhinus ferruginous
Q41015245,Q41015245_Pomatorhinus haringtoni
Q41015251,Q41015251_Pomatorhinus mariae
Q41015258,Q41015258_Pomatorhinus mearsi
Q41015263,Q41015263_Pomatorhinus nigrostellatus
Q41015270,Q41015270_Pomatorhinus obscurus
Q41015278,Q41015278_Pomatorhinus pinwilli
Q41015285,Q41015285_Pomatorhinus ripponi
Q41015289,Q41015289_Pomatorhinus stenorhynchus
Q41015294,Q41015294_Pomatorhinus stridulus
Q41015301,Q41015301_Pomatorhinus styani
Q41015307,Q41015307_Pomatorhinus superciliosus
Q41015313,Q41015313_Pomatorhinus temporalis
Q41015321,Q41015321_Pomatorhinus wrayi
Q41015462,Q41015462_Prinia albogularis
Q41015469,Q41015469_Prinia ansorgei
Q41015475,Q41015475_Prinia beavani
Q41015484,Q41015484_Prinia icterica
Q41015491,Q41015491_Prinia intermedia
Q41015496,Q41015496_Prinia olivacea
Q41015503,Q41015503_Prinia rafflesi
Q41015511,Q41015511_Prinia rufula
Q41015518,Q41015518_Prinia striata
Q41015525,Q41015525_Prinia subhemalayana
Q41015590,Q41015590_Prionops intermedia
Q41015600,Q41015600_Prionops melanoptera
Q41015608,Q41015608_Prionops talacoma
Q41015615,Q41015615_Prionops tricolor
Q41015895,Q41015895_Psarocolius sp.
Q41015911,Q41015911_Pseudalaemon delamerei
Q41016994,Q41016994_Pycnonotus burmanicus
Q41017006,Q41017006_Pycnonotus familiaris
Q41017014,Q41017014_Pycnonotus gabonensis
Q41017024,Q41017024_Pycnonotus layardi
Q41017035,Q41017035_Pycnonotus robinsoni
Q41017045,Q41017045_Pycnonotus rufocaudatus
Q41017054,Q41017054_Pycnonotus viridescentior
Q41017717,Q41017717_Regulus callendula
Q41017725,Q41017725_Regulus flaveolus
Q41017733,Q41017733_Regulus himalayensis
Q41017742,Q41017742_Regulus madierensis
Q41017750,Q41017750_Regulus yunnanensis
Q41017779,Q41017779_Rhabdornis minor
Q41019005,Q41019005_Schoeniparus intermedius
Q41019010,Q41019010_Schoeniparus variegatus
Q41020092,Q41020092_Sibia nigriceps
Q41020100,Q41020100_Sibia picaoides
Q41020109,Q41020109_Sibia pulchella
Q41020118,Q41020118_Sibia wrayi
Q41020515,Q41020515_Siptornis baroni
Q41020589,Q41020589_Sitta amurensis
Q41020598,Q41020598_Sitta bedfordi
Q41020608,Q41020608_Sittace cyanoptera
Q41020617,Q41020617_Sitta chrysoptera
Q41020625,Q41020625_Sitta corallina
Q41020632,Q41020632_Sitta corea
Q41020639,Q41020639_Sitta hariabica
Q41020645,Q41020645_Sitta nipalensis
Q41020652,Q41020652_Sitta rupicola
Q41020659,Q41020659_Siva castanicauda
Q41020667,Q41020667_Siva nipalensis
Q41020675,Q41020675_Siva sordidior
Q41020683,Q41020683_Siva torqueola
Q41020691,Q41020691_Siva vinipectus
Q41020700,Q41020700_Siva wingatei
Q41020869,Q41020869_Spiloptila malopensis
Q41020988,Q41020988_Spizocorys athensis
Q41021169,Q41021169_Stelgidillas hypochloris
Q41021176,Q41021176_Stelgidillas poensis
Q41023172,Q41023172_Tchitrea atrochalybeia
Q41023180,Q41023180_Tchitrea desolata
Q41023188,Q41023188_Tchitrea fagani
Q41023195,Q41023195_Tchitrea melampyra
Q41023205,Q41023205_Tchitrea rufa
Q41023301,Q41023301_Tephrodornis hainanus
Q41023307,Q41023307_Tephrodornis ocreatus
Q41023776,Q41023776_Thryophilus costaricensis
Q41023783,Q41023783_Thryophilus fulvus
Q41024515,Q41024515_Trichophorus cinerascens
Q41024524,Q41024524_Trichophorus tephrogenys
Q41024533,Q41024533_Trichophorus tephrolaemus
Q41024543,Q41024543_Trichophorus xanthogaster
Q41024616,Q41024616_Trochalopteron cineraceum
Q41024626,Q41024626_Trochalopteron simile
Q41025214,Q41025214_Trogon assimilis
Q41025222,Q41025222_Trogon auratus
Q41025231,Q41025231_Trogon behni
Q41025236,Q41025236_Trogon eytoni
Q41025242,Q41025242_Trogon morgani
Q41025249,Q41025249_Trogon neoxenus
Q41025257,Q41025257_Trogon personata
Q41025263,Q41025263_Trogon puella
Q41025501,Q41025501_Turdinus atriceps
Q41025510,Q41025510_Turdinus barakae
Q41025518,Q41025518_Turdinus batesi
Q41025525,Q41025525_Turdinus cerviniventris
Q41025533,Q41025533_Turdinus garoensis
Q41025543,Q41025543_Turdinus jacksoni
Q41025553,Q41025553_Turdinus kalulongae
Q41025559,Q41025559_Turdinus moloneyanus
Q41025565,Q41025565_Turdinus nagaensis
Q41025574,Q41025574_Turdinus phoebei
Q41025584,Q41025584_Turdinus strenuipes
Q41025593,Q41025593_Turdinus striatus
Q41025600,Q41025600_Turdinus tephrops
Q41025609,Q41025609_Turdinus williamsoni
Q41026713,Q41026713_Urolais mariae
Q41026960,Q41026960_Vanga cinerea
Q41026967,Q41026967_Vanga griseipectus
Q41027333,Q41027333_Volvocivora neglecta
Q41027342,Q41027342_Volvocivora saturata
Q41027392,Q41027392_Xenicus stokesii
Q41028295,Q41028295_Astur badius klossi
Q41028916,Q41028916_Astur tachiro nyansae
Q41034843,Q41034843_Arremonops sumichrasti chiapensis
Q41035152,Q41035152_Arremonops sumichrasti sumichrasti
Q41047775,Q41047775_Buteo erythronotus peruviensis
Q41050036,Q41050036_Buteo erythronotus simonsi
Q41052128,Q41052128_Buteo jakal archeri
Q41063091,Q41063091_Chlorospingus opthalmicus richardsoni
Q41071084,Q41071084_Delichon urbica urbica
Q41071303,Q41071303_Dendrocincla longicauda guianensis
Q41078988,Q41078988_Erythrocercus maccalli nigeriae
Q41081668,Q41081668_Falco cenchris pekinensis
Q41081844,Q41081844_Falco tinnumculus tinnunculus
Q41083068,Q41083068_Furnarius leocopus hauxwelli
Q41083285,Q41083285_Falco sp.
Q41096885,Q41096885_Micrastur melanoleucus buckleyi
Q41102212,Q41102212_Hirundo abyssinica bannermani
Q41102351,Q41102351_Hirundo abyssinica unitatis
Q41102508,Q41102508_Hirundo cyaneo viridis
Q41102645,Q41102645_Hirundo puella maxima
Q41102784,Q41102784_Hirundo puella unitatis
Q41102910,Q41102910_Hirundo rufula kumboensis
Q41103037,Q41103037_Hirundo semirufa semirufa
Q41103164,Q41103164_Hirundo senegalensis monteiri
Q41103218,Q41103218_Hirundo senegalensis saturatior
Q41104143,Q41104143_Hymenolaimus malacorhynchus hymenolaimus
Q41107161,Q41107161_Pandion haliaeetus haliaeetus
Q41136575,Q41136575_Sturnus malabaricus nemoricolus
Q41144557,Q41144557_Spizaetus nipalensis fokiensis
Q41144570,Q41144570_Spizaetus nipalensis whiteheadi
Q41145505,Q41145505_Zosterops aureiventer parvus
Q41145518,Q41145518_Zosterops aureiventer sumatrana
Q41145527,Q41145527_Zosterops auriventer media
Q41145537,Q41145537_Zosterops capensis capensis
Q41145550,Q41145550_Zosterops capensis virens
Q41145563,Q41145563_Zosterops chlorates korinchi
Q41145587,Q41145587_Zosterops maderaspatana analoga
Q41145608,Q41145608_Zosterops maderaspetana ampotekae
Q41145620,Q41145620_Zosterops pallida kulalensis
Q41145643,Q41145643_Zosterops palpebrosa erwini
Q41145656,Q41145656_Zosterops palpebrosa harterti
Q41145669,Q41145669_Zosterops palpebrosa loochooensis
Q41145705,Q41145705_Zosterops palpebrosa occidentis
Q41145743,Q41145743_Zosterops palpebrosa peguensis
Q41145765,Q41145765_Zosterops palpebrosa salimali
Q41145805,Q41145805_Zosterops simplex loochooensis
Q41145825,Q41145825_Zosterops stenocricota poensis
Q41151014,Q41151014_Annorhinus
Q41152242,Q41152242_Certhyionyx
Q41152584,Q41152584_Concopophila
Q41152661,Q41152661_Conopophilla
Q41155314,Q41155314_Manorhina
Q41155421,Q41155421_Melanepes
Q41155450,Q41155450_Melittophagus
Q41155480,Q41155480_Melpihaga
Q41155940,Q41155940_Myzantha
Q41156992,Q41156992_Philidonyris
Q41157078,Q41157078_Phyldonyris
Q41157274,Q41157274_Plectrorhyncha
Q41159251,Q41159251_Zanthomiza
Q41164921,Q41164921_Gallina cyanoleuca
Q41165563,Q41165563_Lalagei sueurii
Q41165762,Q41165762_Loxops maculata
Q41165764,Q41165764_Loxops sagittirostris
Q41166246,Q41166246_Myrmotherula erythronotos
Q41166742,Q41166742_Papuensis stalkeri
Q41170454,Q41170454_Accipiter novaehollanidae novaehollanidae
Q41170479,Q41170479_Aimophila ruficauda lawrencii
Q41171047,Q41171047_Menura superba superba
Q41171518,Q41171518_Torgos tracheliotus nubicus
Q41171520,Q41171520_Torgos tracheliotus tracheliotus
Q41171562,Q41171562_Zosterops abyssinica smithi
Q41171566,Q41171566_Zosterops griseotincta aignani
Q41171569,Q41171569_Zosterops japonica peguensis
Q41171589,Q41171589_Zosterops ugiensis ugiensis
Q41181,Q41181_イヌワシ
Q41214458,Q41214458_Chasiempis gayi
Q41214462,Q41214462_Chasiempis ridgwayi
Q41214650,Q41214650_Coereba atlantica
Q41214652,Q41214652_Coereba laurae
Q41214656,Q41214656_Coereba lucida
Q41214660,Q41214660_Coereba pacifica
Q41214664,Q41214664_Coereba trinitatis
Q41214747,Q41214747_Corcorax melanorhamphus
Q41214751,Q41214751_Corcorax melanorhampus
Q41214755,Q41214755_Corcorax nelanorhamphos
Q41214941,Q41214941_Cutia cervinicrissa
Q41215777,Q41215777_Falcunculus gutturalis
Q41215932,Q41215932_Gampsorhynchus saturatior
Q41216726,Q41216726_Lamprolia minor
Q41217615,Q41217615_Neophron carunculatus
Q41219805,Q41219805_Scotocerca buryi
Q41526937,Q41526937_Falco ichthyaetus
Q420379,Q420379_セアカオーストラリアムシクイ
Q420627,Q420627_ビロードムシクイ
Q420813,Q420813_ルリオーストラリアムシクイ
Q428748,Q428748_オオオナガカマドドリ
Q430467,Q430467_アオバネコノハドリ
