	audio_id	audio_file_path	book_id	title	bird_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
210	4_05	db/日本野鳥大鑑4/05 リュウキュウツバメ.wav	4	05 リュウキュウツバメ	リュウキュウツバメ	Q767050	Pacific Swallow	リュウキュウツバメ	Q39861/Q28135/Q767050	ツバメ科/Hirundo/リュウキュウツバメ	Hirundinidae/Hirundo/Pacific Swallow	family//species
211	4_06	db/日本野鳥大鑑4/06 コシアカツバメ.wav	4	06 コシアカツバメ	コシアカツバメ	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family//species
212	4_07	db/日本野鳥大鑑4/07 イワツバメ.wav	4	07 イワツバメ	イワツバメ	Q728235	Asian House Martin	イワツバメ	Q39861/Q310857/Q728235	ツバメ科/Delichon/イワツバメ	Hirundinidae/Delichon/Asian House Martin	family//species
213	4_08	db/日本野鳥大鑑4/08 イワミセキレイ.wav	4	08 イワミセキレイ	イワミセキレイ	Q266107	Forest Wagtail	イワミセキレイ	Q205943/Q10754417/Q266107	セキレイ科/Dendronanthus/イワミセキレイ	Motacillidae/Dendronanthus/Forest Wagtail	family//species
214	4_09	db/日本野鳥大鑑4/09 ツメナガセキレイ.wav	4	09 ツメナガセキレイ	ツメナガセキレイ	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
216	4_11	db/日本野鳥大鑑4/11 ハクセキレイ.wav	4	11 ハクセキレイ	ハクセキレイ	Q2897097	Motacilla alba lugens	ハクセキレイ	Q25399/Q2897097	Q25399/ハクセキレイ	Motacilla alba lugens	Unknown/subspecies
218	4_13	db/日本野鳥大鑑4/13 セグロセキレイ.wav	4	13 セグロセキレイ	セグロセキレイ	Q1071547	Japanese Wagtail	セグロセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q1071547	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/セグロセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Japanese Wagtail	order/suborder/parvorder/superfamily/family/genus/species
219	4_14	db/日本野鳥大鑑4/14 ビンズイ.wav	4	14 ビンズイ	ビンズイ	Q726873	Olive-backed Pipit	ビンズイ	Q205943/Q193807/Q726873	セキレイ科/ピピット/ビンズイ	Motacillidae/Anthus/Olive-backed Pipit	family/genus/species
220	4_15	db/日本野鳥大鑑4/15 タヒバリ.wav	4	15 タヒバリ	タヒバリ	Q208707	Water Pipit	タヒバリ	Q205943/Q193807/Q208707	セキレイ科/ピピット/タヒバリ	Motacillidae/Anthus/Water Pipit	family/genus/species
223	4_18	db/日本野鳥大鑑4/18 ヒヨドリ.wav	4	18 ヒヨドリ	ヒヨドリ	Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
227	4_22	db/日本野鳥大鑑4/22 シロガシラ.wav	4	22 シロガシラ	シロガシラ	Q1061015	Light-vented Bulbul	シロガシラ	Q194240/Q188854/Q940685/Q1061015	スズメ亜目/ヒヨドリ科/Pycnonotus/シロガシラ	Passeri/Pycnonotidae/Pycnonotus/Light-vented Bulbul	suborder/family//species
228	4_23	db/日本野鳥大鑑4/23 チゴモズ.wav	4	23 チゴモズ	チゴモズ	Q601672	Tiger Shrike	チゴモズ	Q25341/Q171052/Q754657/Q601672	スズメ目/モズ科/モズ属/チゴモズ	Passeriformes/Laniidae/Lanius/Tiger Shrike	order/family/genus/species
229	4_24	db/日本野鳥大鑑4/24 モズ.wav	4	24 モズ	モズ	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
230	4_25	db/日本野鳥大鑑4/25 アカモズ.wav	4	25 アカモズ	アカモズ	Q790616	Brown Shrike	アカモズ	Q25341/Q171052/Q754657/Q790616	スズメ目/モズ科/モズ属/アカモズ	Passeriformes/Laniidae/Lanius/Brown Shrike	order/family/genus/species
232	4_27	db/日本野鳥大鑑4/27 キレンジャク.wav	4	27 キレンジャク	キレンジャク	Q26135	Bohemian Waxwing	キレンジャク	Q25341/Q11897625/Q208940/Q26135	スズメ目/レンジャク科/レンジャク科/キレンジャク	Passeriformes/Bombycillidae/Bombycilla/Bohemian Waxwing	order/family/genus/species
233	4_28	db/日本野鳥大鑑4/28 ヒレンジャク.wav	4	28 ヒレンジャク	ヒレンジャク	Q697413	Japanese Waxwing	ヒレンジャク	Q25341/Q11897625/Q208940/Q697413	スズメ目/レンジャク科/レンジャク科/ヒレンジャク	Passeriformes/Bombycillidae/Bombycilla/Japanese Waxwing	order/family/genus/species
234	4_29	db/日本野鳥大鑑4/29 カワガラス.wav	4	29 カワガラス	カワガラス	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	Q192575/カワガラス	Brown Dipper	Unknown/species
235	4_30	db/日本野鳥大鑑4/30 ミソサザイ.wav	4	30 ミソサザイ	ミソサザイ	Q25740	Eurasian Wren	ミソサザイ	Q25341/Q208304/Q3888717/Q25740	スズメ目/ミソサザイ科/Troglodytes/ミソサザイ	Passeriformes/Troglodytidae/Troglodytes/Eurasian Wren	order/family//species
239	4_34	db/日本野鳥大鑑4/34 コマドリ.wav	4	34 コマドリ	コマドリ	Q27075673	Japanese Robin	コマドリ	Q1193805/Q10784792/Q27075673	Q1193805/Larvivora/コマドリ	Larvivora/Japanese Robin	Unknown//species
240	4_35	db/日本野鳥大鑑4/35 タネコマドリ.wav	4	35 タネコマドリ	タネコマドリ	Q27631965	Larvivora akahige tanensis	タネコマドリ	Q1193805/Q10784792/Q27075673/Q27631965	Q1193805/Larvivora/コマドリ/タネコマドリ	Larvivora/Japanese Robin/Larvivora akahige tanensis	Unknown//species/subspecies
241	4_36	db/日本野鳥大鑑4/36 アカヒゲ.wav	4	36 アカヒゲ	アカヒゲ	Q27075672	Ryukyu Robin	アカヒゲ	Q1193805/Q10784792/Q27075672	Q1193805/Larvivora/アカヒゲ	Larvivora/Ryukyu Robin	Unknown//species
243	4_38	db/日本野鳥大鑑4/38 シマゴマ.wav	4	38 シマゴマ	シマゴマ	Q1192214	Rufous-tailed Robin	シマゴマ	Q1193805/Q10784792/Q1192214	Q1193805/Larvivora/シマゴマ	Larvivora/Rufous-tailed Robin	Unknown//species
245	4_40	db/日本野鳥大鑑4/40 ノゴマ.wav	4	40 ノゴマ	ノゴマ	Q27075678	Siberian Rubythroat	ノゴマ	Q16069825/Q27075678	Q16069825/ノゴマ	Siberian Rubythroat	Unknown/species
246	4_41	db/日本野鳥大鑑4/41 オガワコマドリ.wav	4	41 オガワコマドリ	オガワコマドリ	Q26578	Bluethroat	オガワコマドリ	Q328982/Q26578	Luscinia/オガワコマドリ	Luscinia/Bluethroat	/species
247	4_42	db/日本野鳥大鑑4/42 コルリ.wav	4	42 コルリ	コルリ	Q27075670	Siberian Blue Robin	コルリ	Q1193805/Q10784792/Q27075670	Q1193805/Larvivora/コルリ	Larvivora/Siberian Blue Robin	Unknown//species
248	4_43	db/日本野鳥大鑑4/43 ルリビタキ.wav	4	43 ルリビタキ	ルリビタキ	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
251	4_46	db/日本野鳥大鑑4/46 ノビタキ.wav	4	46 ノビタキ	ノビタキ	Q6739527	Stejneger's Stonechat	ノビタキ	Q906092/Q6739527	Q906092/ノビタキ	Stejneger's Stonechat	Unknown/species
252	4_47	db/日本野鳥大鑑4/47 ハシグロヒタキ.wav	4	47 ハシグロヒタキ	ハシグロヒタキ	Q26420	Northern Wheatear	ハシグロヒタキ	Q28915/Q26420	Q28915/ハシグロヒタキ	Northern Wheatear	Unknown/species
253	4_48	db/日本野鳥大鑑4/48 イソヒヨドリ.wav	4	48 イソヒヨドリ	イソヒヨドリ	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
268	4_63	db/日本野鳥大鑑4/63 ウグイス.wav	4	63 ウグイス	ウグイス	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
272	4_67	db/日本野鳥大鑑4/67 オオセッカ.wav	4	67 オオセッカ	オオセッカ	Q21976264	Locustella pryeri	オオセッカ	Q850925/Q21976264	Locustella/オオセッカ	Locustella/Locustella pryeri	/species
273	4_68	db/日本野鳥大鑑4/68 エゾセンニュウ.wav	4	68 エゾセンニュウ	エゾセンニュウ	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
274	4_69	db/日本野鳥大鑑4/69 シマセンニュウ.wav	4	69 シマセンニュウ	シマセンニュウ	Q1585356	Middendorff’s Grasshopper Warbler	シマセンニュウ	Q850925/Q1585356	Locustella/シマセンニュウ	Locustella/Middendorff’s Grasshopper Warbler	/species
276	4_71	db/日本野鳥大鑑4/71 マキノセンニュウ.wav	4	71 マキノセンニュウ	マキノセンニュウ	Q837761	Lanceolated Warbler	マキノセンニュウ	Q850925/Q837761	Locustella/マキノセンニュウ	Locustella/Lanceolated Warbler	/species
279	5_01	db/日本野鳥大鑑5/01 コノドジロムシクイ.wav	5	01 コノドジロムシクイ	コノドジロムシクイ	Q206089	Lesser Whitethroat	コノドジロムシクイ	Q12814009/Q206089	Q12814009/コノドジロムシクイ	Lesser Whitethroat	Unknown/species
280	5_02	db/日本野鳥大鑑5/02 キタヤナギムシクイ.wav	5	02 キタヤナギムシクイ	キタヤナギムシクイ	Q27239	Willow Warbler	キタヤナギムシクイ	Q194240/Q1929497/Q214627/Q27239	スズメ亜目/メボソムシクイ科/Phylloscopus/キタヤナギムシクイ	Passeri/Phylloscopidae/Phylloscopus/Willow Warbler	suborder/family//species
281	5_03	db/日本野鳥大鑑5/03 チフチャフ.wav	5	03 チフチャフ	チフチャフ	Q185784	Common Chiffchaff	チフチャフ	Q194240/Q1929497/Q214627/Q185784	スズメ亜目/メボソムシクイ科/Phylloscopus/チフチャフ	Passeri/Phylloscopidae/Phylloscopus/Common Chiffchaff	suborder/family//species
282	5_04	db/日本野鳥大鑑5/04 モリムシクイ.wav	5	04 モリムシクイ	モリムシクイ	Q27075477	Wood Warbler	モリムシクイ	Q194240/Q1929497/Q214627/Q27075477	スズメ亜目/メボソムシクイ科/Phylloscopus/モリムシクイ	Passeri/Phylloscopidae/Phylloscopus/Wood Warbler	suborder/family//species
283	5_05	db/日本野鳥大鑑5/05 カラフトムジセッカ.wav	5	05 カラフトムジセッカ	カラフトムジセッカ	Q809446	Radde’s Warbler	カラフトムジセッカ	Q194240/Q1929497/Q214627/Q809446	スズメ亜目/メボソムシクイ科/Phylloscopus/カラフトムジセッカ	Passeri/Phylloscopidae/Phylloscopus/Radde’s Warbler	suborder/family//species
284	5_06	db/日本野鳥大鑑5/06 キマユムシクイ.wav	5	06 キマユムシクイ	キマユムシクイ	Q330318	Yellow-browed Warbler	キマユムシクイ	Q194240/Q1929497/Q214627/Q330318	スズメ亜目/メボソムシクイ科/Phylloscopus/キマユムシクイ	Passeri/Phylloscopidae/Phylloscopus/Yellow-browed Warbler	suborder/family//species
285	5_07	db/日本野鳥大鑑5/07 カラフトムシクイ.wav	5	07 カラフトムシクイ	カラフトムシクイ	Q752513	Pallas’s Leaf Warbler	カラフトムシクイ	Q194240/Q1929497/Q214627/Q752513	スズメ亜目/メボソムシクイ科/Phylloscopus/カラフトムシクイ	Passeri/Phylloscopidae/Phylloscopus/Pallas’s Leaf Warbler	suborder/family//species
286	5_08	db/日本野鳥大鑑5/08 メボソムシクイ.wav	5	08 メボソムシクイ	メボソムシクイ	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
288	5_10	db/日本野鳥大鑑5/10 エゾムシクイ.wav	5	10 エゾムシクイ	エゾムシクイ	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
289	5_11	db/日本野鳥大鑑5/11 センダイムシクイ.wav	5	11 センダイムシクイ	センダイムシクイ	Q2869566	Eastern Crowned Warbler	センダイムシクイ	Q194240/Q1929497/Q214627/Q2869566	スズメ亜目/メボソムシクイ科/Phylloscopus/センダイムシクイ	Passeri/Phylloscopidae/Phylloscopus/Eastern Crowned Warbler	suborder/family//species
290	5_12	db/日本野鳥大鑑5/12 イイジマムシクイ.wav	5	12 イイジマムシクイ	イイジマムシクイ	Q1590370	Ijima’s Leaf Warbler	イイジマムシクイ	Q194240/Q1929497/Q214627/Q1590370	スズメ亜目/メボソムシクイ科/Phylloscopus/イイジマムシクイ	Passeri/Phylloscopidae/Phylloscopus/Ijima’s Leaf Warbler	suborder/family//species
291	5_13	db/日本野鳥大鑑5/13 キクイタダキ.wav	5	13 キクイタダキ	キクイタダキ	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order//genus/species
292	5_14	db/日本野鳥大鑑5/14 セッカ.wav	5	14 セッカ	セッカ	Q210791	Zitting Cisticola	セッカ	Q550595/Q2719515/Q210791	セッカ科/Cisticola/セッカ	Cisticolidae/Cisticola/Zitting Cisticola	family//species
298	5_20	db/日本野鳥大鑑5/20 オオルリ.wav	5	20 オオルリ	オオルリ	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
300	5_22	db/日本野鳥大鑑5/22 コサメビタキ.wav	5	22 コサメビタキ	コサメビタキ	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
301	5_23	db/日本野鳥大鑑5/23 サンコウチョウ.wav	5	23 サンコウチョウ	サンコウチョウ	Q1074163	Japanese Paradise Flycatcher	サンコウチョウ	Q902469/Q1074163	アフリカ三光鳥/サンコウチョウ	paradise flycatcher/Japanese Paradise Flycatcher	genus/species
305	5_27	db/日本野鳥大鑑5/27 ツリスガラ.wav	5	27 ツリスガラ	ツリスガラ	Q273067	Eurasian Penduline Tit	ツリスガラ	Q2727124/Q273067	Q2727124/ツリスガラ	Eurasian Penduline Tit	Unknown/species
309	5_31	db/日本野鳥大鑑5/31 ヤマガラ.wav	5	31 ヤマガラ	ヤマガラ	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
311	5_33	db/日本野鳥大鑑5/33 オーストンヤマガラ.wav	5	33 オーストンヤマガラ	オーストンヤマガラ	Q21364393	Sittiparus owstoni	オーストンヤマガラ	Q3838110/Q21364393	Q3838110/オーストンヤマガラ	Sittiparus owstoni	Unknown/species
314	5_36	db/日本野鳥大鑑5/36 ゴジュウカラ.wav	5	36 ゴジュウカラ	ゴジュウカラ	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
316	5_38	db/日本野鳥大鑑5/38 キバシリ.wav	5	38 キバシリ	キバシリ	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
317	5_39	db/日本野鳥大鑑5/39 メジロ.wav	5	39 メジロ	メジロ	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
320	5_42	db/日本野鳥大鑑5/42 メグロ.wav	5	42 メグロ	メグロ	Q253644	Bonin White-eye	メグロ	Q371086/Q10734465/Q253644	メジロ科/Apalopteron/メグロ	Zosteropidae/Apalopteron/Bonin White-eye	family//species
337	5_59	db/日本野鳥大鑑5/59 ユキホオジロ.wav	5	59 ユキホオジロ	ユキホオジロ	Q26416	Snow Bunting	ユキホオジロ	Q28486/Q1073197/Q26416	ホオジロ科/Plectrophenax/ユキホオジロ	Emberizidae/Plectrophenax/Snow Bunting	family//species
340	6_01	db/日本野鳥大鑑6/01 ズアオアトリ.wav	6	01 ズアオアトリ	ズアオアトリ	Q25383	Common Chaffinch	ズアオアトリ	Q581391/Q25383	アトリ属/ズアオアトリ	Fringilla/Common Chaffinch	genus/species
341	6_02	db/日本野鳥大鑑6/02 アトリ.wav	6	02 アトリ	アトリ	Q188877	Brambling	アトリ	Q581391/Q188877	アトリ属/アトリ	Fringilla/Brambling	genus/species
342	6_03	db/日本野鳥大鑑6/03 カワラヒワ.wav	6	03 カワラヒワ	カワラヒワ	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
343	6_04	db/日本野鳥大鑑6/04 マヒワ.wav	6	04 マヒワ	マヒワ	Q27075864	Eurasian Siskin	マヒワ	Q25341/Q160835/Q5261336/Q27075864	スズメ目/アトリ科/Spinus/マヒワ	Passeriformes/Fringillidae/Spinus/Eurasian Siskin	order/family//species
344	6_05	db/日本野鳥大鑑6/05 ベニヒワ.wav	6	05 ベニヒワ	ベニヒワ	Q20754771	Common Redpoll	ベニヒワ	Q25341/Q160835/Q667490/Q2822501/Q20754771	スズメ目/アトリ科/ヒワ亜科/Acanthis/ベニヒワ	Passeriformes/Fringillidae/Carduelinae/Acanthis/Common Redpoll	order/family/subfamily//species
345	6_06	db/日本野鳥大鑑6/06 ハギマシコ.wav	6	06 ハギマシコ	ハギマシコ	Q739209	Asian Rosy Finch	ハギマシコ	Q25341/Q160835/Q667490/Q673853/Q739209	スズメ目/アトリ科/ヒワ亜科/Leucosticte/ハギマシコ	Passeriformes/Fringillidae/Carduelinae/Leucosticte/Asian Rosy Finch	order/family/subfamily//species
346	6_07	db/日本野鳥大鑑6/07 アカマシコ.wav	6	07 アカマシコ	アカマシコ	Q46143	Common Rosefinch	アカマシコ	Q25341/Q160835/Q667490/Q843168/Q46143	スズメ目/アトリ科/ヒワ亜科/オオマシコ/アカマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Common Rosefinch	order/family/subfamily/genus/species
347	6_08	db/日本野鳥大鑑6/08 オオマシコ.wav	6	08 オオマシコ	オオマシコ	Q592362	Pallas's Rosefinch	オオマシコ	Q25341/Q160835/Q667490/Q843168/Q592362	スズメ目/アトリ科/ヒワ亜科/オオマシコ/オオマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Pallas's Rosefinch	order/family/subfamily/genus/species
348	6_09	db/日本野鳥大鑑6/09 ベニマシコ.wav	6	09 ベニマシコ	ベニマシコ	Q27075750	Long-tailed Rosefinch	ベニマシコ	Q25341/Q160835/Q667490/Q843168/Q27075750	スズメ目/アトリ科/ヒワ亜科/オオマシコ/ベニマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Long-tailed Rosefinch	order/family/subfamily/genus/species
349	6_10	db/日本野鳥大鑑6/10 ギンザンマシコ.wav	6	10 ギンザンマシコ	ギンザンマシコ	Q214571	Pine Grosbeak	ギンザンマシコ	Q25341/Q160835/Q667490/Q310865/Q214571	スズメ目/アトリ科/ヒワ亜科/Pinicola/ギンザンマシコ	Passeriformes/Fringillidae/Carduelinae/Pinicola/Pine Grosbeak	order/family/subfamily//species
350	6_11	db/日本野鳥大鑑6/11 イスカ.wav	6	11 イスカ	イスカ	Q26552	Red Crossbill	イスカ	Q25341/Q160835/Q667490/Q339517/Q26552	スズメ目/アトリ科/ヒワ亜科/Loxia/イスカ	Passeriformes/Fringillidae/Carduelinae/Loxia/Red Crossbill	order/family/subfamily//species
351	6_12	db/日本野鳥大鑑6/12 ナキイスカ.wav	6	12 ナキイスカ	ナキイスカ	Q331190	White-winged Crossbill	ナキイスカ	Q25341/Q160835/Q667490/Q339517/Q331190	スズメ目/アトリ科/ヒワ亜科/Loxia/ナキイスカ	Passeriformes/Fringillidae/Carduelinae/Loxia/White-winged Crossbill	order/family/subfamily//species
352	6_13	db/日本野鳥大鑑6/13 ウソ.wav	6	13 ウソ	ウソ	Q25382	Eurasian Bullfinch	ウソ	Q25341/Q160835/Q667490/Q843173/Q25382	スズメ目/アトリ科/ヒワ亜科/Pyrrhula/ウソ	Passeriformes/Fringillidae/Carduelinae/Pyrrhula/Eurasian Bullfinch	order/family/subfamily//species
353	6_14	db/日本野鳥大鑑6/14 シメ.wav	6	14 シメ	シメ	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
354	6_15	db/日本野鳥大鑑6/15 コイカル.wav	6	15 コイカル	コイカル	Q594049	Chinese Grosbeak	コイカル	Q25341/Q160835/Q667490/Q133463/Q594049	スズメ目/アトリ科/ヒワ亜科/Eophona/コイカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Chinese Grosbeak	order/family/subfamily//species
355	6_16	db/日本野鳥大鑑6/16 イカル.wav	6	16 イカル	イカル	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
359	6_20	db/日本野鳥大鑑6/20 シベリアムクドリ.wav	6	20 シベリアムクドリ	シベリアムクドリ	Q890912	Daurian Starling	シベリアムクドリ	Q25341/Q185237/Q3759722/Q890912	スズメ目/ムクドリ科/Agropsar/シベリアムクドリ	Passeriformes/Sturnidae/Agropsar/Daurian Starling	order/family//species
360	6_21	db/日本野鳥大鑑6/21 コムクドリ.wav	6	21 コムクドリ	コムクドリ	Q1586190	Chestnut-cheeked Starling	コムクドリ	Q25341/Q185237/Q3759722/Q1586190	スズメ目/ムクドリ科/Agropsar/コムクドリ	Passeriformes/Sturnidae/Agropsar/Chestnut-cheeked Starling	order/family//species
361	6_22	db/日本野鳥大鑑6/22 ムクドリ.wav	6	22 ムクドリ	ムクドリ	Q27075595	White-cheeked Starling	ムクドリ	Q25341/Q185237/Q604910/Q27075595	スズメ目/ムクドリ科/ムクドリ属/ムクドリ	Passeriformes/Sturnidae/Spodiopsar/White-cheeked Starling	order/family/genus/species
362	6_23	db/日本野鳥大鑑6/23 ホシムクドリ.wav	6	23 ホシムクドリ	ホシムクドリ	Q25469	Common Starling	ホシムクドリ	Q25341/Q185237/Q333842/Q25469	スズメ目/ムクドリ科/Sturnus/ホシムクドリ	Passeriformes/Sturnidae/Sturnus/Common Starling	order/family//species
